var_type,y,y,y,y,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
4381,3.1,8.04,0.05,,True,6.0,2.5,4386.0,67.22000122070312,428.3800048828125,4.179999828338623,0.0,12.5,60.03780364990234,60.66006851196289,62.46501159667969,56.77294158935547,62.20426177978516,79.0,75.80000305175781,83.9000015258789,83.0999984741211,77.5,0.017933439463377,0.0187753587961196,0.0178466960787773,0.0173339340835809,0.0181165002286434,27.288110351562523,28.725732421875023,26.172540283203148,25.799096679687523,27.7121520996094,100.0,100.0,100.0,100.0,99.3000030517578,0.0,0.8125,1.125,0.0,0.0,1.6993408203125,1.9952392578125,1.4191771745681765,0.7335619926452637,1.49435293674469,0.0875268504023552,-0.7049999833106995,-1.1323999166488647,-0.0789111331105232,-0.8093456625938416
4382,6.2,8.41,0.05,,False,6.0,2.5,4387.0,201.45999145507807,865.239990234375,1.5999999046325684,0.0,97.93999481201172,47.16379928588867,49.373043060302734,50.984134674072266,49.07511901855469,56.14414978027344,79.9000015258789,58.60000228881836,82.80000305175781,94.4000015258789,87.5999984741211,0.0189189072698354,0.0182287581264972,0.0179702173918485,0.0183867048472166,0.0194008592516183,28.004907226562523,32.6147399902344,26.5009704589844,24.648095703125023,26.7897888183594,81.80000305175781,70.20000457763672,100.0,100.0,5.0,0.0,0.0,0.0,0.0,0.0,-1.5034277439117432,-3.2561352252960205,-2.8218212127685547,-1.6033202409744265,-3.066635608673096,-1.46029531955719,-1.1236547231674194,-0.17919921875,-0.7561205625534058,-1.7757811546325684
4383,2.43,8.0,,,True,6.0,2.5,4388.0,201.45999145507807,869.0399780273438,1.5999999046325684,0.0,4.159999847412109,47.16379928588867,50.10788345336914,53.64052963256836,49.07511901855469,60.84523010253906,79.9000015258789,58.70000076293945,86.5999984741211,94.4000015258789,89.80000305175781,0.0189189072698354,0.0181736666709184,0.0185237936675548,0.0183867048472166,0.0193265080451965,28.004907226562523,32.53627929687502,26.263604736328148,24.648095703125023,26.2419372558594,81.80000305175781,86.0,55.29999923706055,100.0,71.0,0.0,0.0,0.0,0.0,0.0,-1.5034277439117432,-3.8511204719543457,-3.0422019958496094,-1.6033202409744265,-2.108942747116089,-1.46029531955719,-1.1324950456619265,-0.705676257610321,-0.7561205625534058,1.6436644792556765
4384,4.66,8.2,,,False,6.0,2.5,4389.0,193.0800018310547,832.0999755859375,0.0799999982118606,0.0,87.13999938964844,35.1226921081543,30.99447059631348,28.3659782409668,38.25212097167969,37.78144454956055,72.0,44.20000076293945,63.60000228881836,86.0,74.9000015258789,0.0156510286033153,0.0121735660359263,0.0121603645384311,0.0152824558317661,0.0139394849538803,26.568444824218773,30.522637939453148,24.441552734375023,23.192742919921898,23.99825439453128,31.700000762939453,3.400000095367432,7.599999904632568,4.0,9.40000057220459,0.0,0.0,0.0,0.0,0.0,-1.1639355421066284,-1.1458959579467771,0.6984765529632568,-0.9604394435882568,0.6076757907867432,-1.7516186237335205,-4.052453517913818,-1.87536370754242,-0.1638891547918319,-2.406359910964966
4385,3.08,7.63,0.05,,True,6.0,2.5,4390.0,193.0800018310547,829.9199829101562,0.0799999982118606,0.0,560.9280395507812,35.1226921081543,32.87626266479492,29.16981506347656,38.25212097167969,43.10267639160156,72.0,46.0,66.30000305175781,86.0,67.0,0.0156510286033153,0.0126258488744497,0.0127881597727537,0.0152824558317661,0.014873756095767,26.568444824218773,30.47091064453128,24.581414794921898,23.192742919921898,26.895776367187523,31.700000762939453,23.700000762939453,5.0,4.0,56.79999923706055,0.0,0.0,0.0,0.0,0.0,-1.1639355421066284,-1.042819857597351,1.1323657035827637,-0.9604394435882568,-0.0028662108816206,-1.7516186237335205,-4.099457740783691,-2.19287109375,-0.1638891547918319,-2.0516185760498047
4386,7.3,8.1,0.05,,False,6.0,2.5,4391.0,155.4199981689453,589.6400146484375,0.0,0.0,3.259999990463257,58.44768524169922,59.15716171264648,54.91398620605469,59.05101013183594,58.0213623046875,85.20000457763672,71.70000457763672,90.8000030517578,96.0999984741211,93.9000015258789,0.0181518606841564,0.0183830503374338,0.0178453717380762,0.0176293533295393,0.0171890351921319,26.215234375000023,29.271508789062523,24.857354736328148,23.701043701171898,23.6706481933594,62.70000076293945,91.9000015258789,64.9000015258789,99.3000030517578,90.0999984741211,0.0,2.125,0.0,0.0,0.0,-4.949557781219482,-4.834889888763428,-3.6987767219543457,-2.829164981842041,-3.170216083526612,-0.7929272055625916,-0.3559765517711639,0.0898535102605819,-0.8243994116783142,-1.4261523485183716
4387,2.84,7.44,0.05,,True,6.0,2.5,4392.0,155.4199981689453,602.8399658203125,0.0,0.0,473.3999938964844,58.44768524169922,59.57306671142578,54.32167816162109,59.05101013183594,62.179317474365234,85.20000457763672,73.20000457763672,93.3000030517578,96.0999984741211,77.5999984741211,0.0181518606841564,0.0185619853436946,0.0182472504675388,0.0176293533295393,0.0184358283877372,26.215234375000023,29.120477294921898,24.793756103515648,23.701043701171898,27.969812011718773,62.70000076293945,100.0,5.0,99.3000030517578,100.0,0.0,2.8125,0.0625,0.0,2.0625,-4.949557781219482,-4.060935020446777,-3.167956590652466,-2.829164981842041,-5.296008110046387,-0.7929272055625916,-0.4319872856140136,0.1135888621211052,-0.8243994116783142,0.5200903415679932
4388,6.18,7.73,0.05,,False,6.0,2.5,4393.0,144.02000427246094,738.1199951171875,0.0,0.0,1.399999976158142,44.70195388793945,44.8171272277832,50.47798156738281,49.76860046386719,35.06990432739258,81.80000305175781,60.20000076293945,87.30000305175781,93.0999984741211,94.0999984741211,0.0177096836268901,0.0168235767632722,0.0171027611941099,0.017306413501501,0.0163184162229299,26.540704345703148,30.78829345703128,24.851251220703148,23.946649169921898,22.8210388183594,68.20000457763672,48.400001525878906,59.79999923706055,70.30000305175781,24.30000114440918,0.375,0.625,0.875,0.125,0.0,-3.3601391315460205,-4.390910625457764,-3.0127954483032227,-1.456484317779541,-2.19328236579895,-0.812255859375,-1.072292447090149,0.9439941048622132,-0.4222167730331421,-0.8966479301452637
4389,2.4,7.29,0.05,37.0,True,6.0,2.5,4394.0,144.02000427246094,735.5199584960938,0.0,0.0,421.2599792480469,44.70195388793945,42.88601303100586,47.60326766967773,49.76860046386719,31.7573299407959,81.80000305175781,62.10000228881836,87.4000015258789,93.0999984741211,67.5999984741211,0.0177096836268901,0.0170217994600534,0.0170255228877067,0.017306413501501,0.0157509092241525,26.540704345703148,30.4543395996094,24.753564453125023,23.946649169921898,27.704125976562523,68.20000457763672,65.5,77.80000305175781,70.30000305175781,98.9000015258789,0.375,0.4375,0.875,0.125,0.0625,-3.3601391315460205,-4.425539493560791,-3.022922277450561,-1.456484317779541,-1.7893041372299194,-0.812255859375,-1.256799340248108,0.2523242235183716,-0.4222167730331421,0.2217919826507568
4390,,8.04,0.05,,False,6.0,2.5,4395.0,140.87998962402344,622.1199951171875,0.0,0.0,0.699999988079071,26.620174407958984,38.00629425048828,44.87114715576172,26.88274383544922,50.96551513671875,73.9000015258789,52.79999923706055,77.4000015258789,90.9000015258789,81.80000305175781,0.0146591709926724,0.0138239134103059,0.0155545603483915,0.0159305930137634,0.0150764621794223,25.110223388671898,29.712548828125023,25.288171386718773,23.0112243652344,23.853784179687523,29.600000381469727,88.5999984741211,97.8000030517578,100.0,99.3000030517578,0.0,0.0,0.0,0.0,0.0,-0.9777660965919496,-3.606269359588623,-3.29137921333313,-1.2631787061691284,-1.62393057346344,-2.6863794326782227,-1.2875561714172363,-0.6904345750808716,-1.115197777748108,-2.115898370742798
4391,4.26,7.92,0.05,19.0,True,6.0,2.5,4396.0,140.87998962402344,599.7799682617188,0.0,0.0,132.47999572753906,26.620174407958984,39.99798583984375,46.43596267700195,26.88274383544922,60.43077850341797,73.9000015258789,56.0,81.70000457763672,90.9000015258789,88.9000015258789,0.0146591709926724,0.0144517915323376,0.0159225594252347,0.0159305930137634,0.0162689257413148,25.110223388671898,29.487695312500023,24.78023681640628,23.0112243652344,23.730523681640648,29.600000381469727,99.8000030517578,99.0999984741211,100.0,100.0,0.0,0.0,0.0,0.0,2.4375,-0.9777660965919496,-3.663224935531616,-2.793032169342041,-1.2631787061691284,-4.448161602020264,-2.6863794326782227,-0.4883886575698852,-1.058447241783142,-1.115197777748108,0.8469164967536926
4392,9.67,7.9,0.05,18.0,False,6.0,2.5,4397.0,102.5999984741211,686.0199584960938,0.0,0.0,34.599998474121094,31.44977378845215,32.11651611328125,31.648542404174805,32.41644287109375,28.65102195739746,73.80000305175781,45.60000228881836,69.30000305175781,90.0,83.5999984741211,0.0140599282458424,0.0124615123495459,0.0138814253732562,0.0147219253703951,0.0137648340314626,24.484277343750023,30.47945556640628,25.282067871093773,21.919732666015648,22.062097167968773,0.3000000119209289,96.5,100.0,18.80000114440918,100.0,0.0,0.0,0.0,0.0,0.0,-1.6362279653549194,-2.6239404678344727,-3.7785375118255615,-1.997780680656433,-2.9728589057922363,-2.282377958297729,-1.7761718034744265,-0.4141577184200287,-0.8780261278152466,-1.2573827505111694
4393,5.0,7.7,0.05,19.0,True,6.0,2.5,4398.0,102.5999984741211,679.9199829101562,0.0,0.0,461.7200012207031,31.44977378845215,31.328733444213867,31.927270889282227,32.41644287109375,31.87137985229492,73.80000305175781,45.400001525878906,70.80000305175781,90.0,58.5,0.0140599282458424,0.012443016283214,0.0140795335173606,0.0147219253703951,0.0125329289585351,24.484277343750023,30.531823730468773,25.143945312500023,21.919732666015648,26.348779296875023,0.3000000119209289,78.5,95.5,18.80000114440918,100.0,0.0,0.0,0.0625,0.0,0.0,-1.6362279653549194,-2.618398427963257,-4.4306640625,-1.997780680656433,-3.460178136825561,-2.282377958297729,-1.9986815452575684,-0.8900365829467773,-0.8780261278152466,0.0992968752980232
4394,9.14,7.83,,19.0,False,6.0,2.5,4399.0,103.36000061035156,330.7200012207031,0.1199999973177909,0.0,0.0,27.883708953857425,35.10929489135742,27.88969039916992,25.180339813232425,26.00088119506836,76.9000015258789,60.5,72.80000305175781,94.20000457763672,95.4000015258789,0.0135266222059726,0.0129291471093893,0.0125859165564179,0.0130900284275412,0.0129947019740939,23.147973632812523,26.301782226562523,22.858697509765648,19.29390869140628,19.002069091796898,5.400000095367432,88.0,35.900001525878906,6.700000286102295,0.1000000014901161,0.0,0.1875,0.0,0.0,0.0,-2.468937873840332,-2.5091259479522705,-2.293200731277466,-2.1370849609375,-2.8616161346435547,0.0088769532740116,3.8636474609375,2.13015365600586,-0.8023437261581421,-0.8344286680221558
4395,4.5,7.99,0.05,27.0,True,6.0,2.5,4400.0,103.36000061035156,414.2799987792969,0.0999999940395355,0.0,478.4400024414063,27.883708953857425,37.04318237304688,29.03221893310547,25.180339813232425,26.99273681640625,76.9000015258789,59.29999923706055,74.5999984741211,94.20000457763672,57.60000228881836,0.0135266222059726,0.0129073588177561,0.0127954185009002,0.0130900284275412,0.0125253908336162,23.147973632812523,26.667382812500023,22.7641540527344,19.29390869140628,26.721490478515648,5.400000095367432,98.5,34.60000228881836,6.700000286102295,36.5,0.0,0.1875,0.0,0.0,0.0,-2.468937873840332,-2.4634838104248047,-1.6400976181030271,-2.1370849609375,-4.488019943237305,0.0088769532740116,3.730114698410034,2.27056884765625,-0.8023437261581421,-1.76446533203125
4396,9.95,8.02,,24.0,False,6.0,2.5,4401.0,97.97999572753906,798.5,2.139999866485596,0.0,0.0,25.80260467529297,24.402585983276367,24.22931289672852,27.809890747070312,23.41395568847656,76.9000015258789,40.60000228881836,87.80000305175781,92.0999984741211,94.9000015258789,0.0124398926272988,0.0102044688537716,0.0127744814381003,0.0121480720117688,0.0117241172119975,21.797998046875023,29.027917480468773,20.043756103515648,18.493768310546898,17.447320556640648,5.0,5.0,0.4000000059604645,97.5999984741211,4.800000190734863,0.0,0.0,0.0,0.0,0.0,-1.4633666276931765,0.5913451910018921,-0.0881396457552909,-1.5440795421600342,-0.9381933212280272,-1.171303629875183,-1.5597729682922363,0.642529308795929,-0.773754894733429,-0.8440111875534058
4397,3.37,7.82,0.02,17.0,True,6.0,2.5,4402.0,97.97999572753906,799.97998046875,2.139999866485596,0.0,675.9599609375,25.80260467529297,23.26165580749512,23.50167655944824,27.809890747070312,22.750389099121094,76.9000015258789,45.400001525878906,84.5999984741211,92.0999984741211,41.70000076293945,0.0124398926272988,0.0107931038364768,0.0125673674046993,0.0121480720117688,0.0102108689025044,21.797998046875023,28.102868652343773,20.373895263671898,18.493768310546898,28.56270751953128,5.0,5.099999904632568,0.0,97.5999984741211,0.0,0.0,0.0,0.0,0.0,0.0,-1.4633666276931765,0.2038915902376175,-0.1720043867826461,-1.5440795421600342,1.054726481437683,-1.171303629875183,-1.2177709341049194,1.793493628501892,-0.773754894733429,0.1275292932987213
4398,8.82,8.2,,19.0,False,6.0,2.5,4403.0,109.39999389648438,863.239990234375,4.880000114440918,0.0,0.0,15.670788764953612,17.750455856323242,20.790292739868164,17.223243713378906,20.663389205932617,70.70000457763672,27.600000381469727,76.0,88.80000305175781,91.70000457763672,0.0118412114679813,0.0081805810332298,0.0115293189883232,0.0115109458565711,0.0113191688433289,22.303125000000023,31.826745605468773,20.689324951171898,18.133203125000023,17.379418945312523,32.70000076293945,36.70000076293945,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.1706445217132568,0.1283325254917144,-0.605633556842804,-0.2478442341089248,-1.5279394388198853,0.4599609375,0.4029358029365539,3.020428419113159,0.6596410870552063,-0.2627685368061065
4399,2.25,7.9,0.05,17.0,True,6.0,2.5,4404.0,109.39999389648438,860.0599975585938,4.799999713897705,0.0,630.5599975585938,15.670788764953612,19.845075607299805,22.95313835144043,17.223243713378906,24.77606773376465,70.70000457763672,26.5,77.30000305175781,88.80000305175781,52.400001525878906,0.0118412114679813,0.0083105098456144,0.0118147386237978,0.0115109458565711,0.0114819053560495,22.303125000000023,32.83138427734377,20.789331054687523,18.133203125000023,26.662896728515648,32.70000076293945,19.39999961853028,5.0,5.0,3.1000001430511475,0.0,0.0,0.0,0.0,0.0,0.1706445217132568,-0.903485119342804,-0.2401489317417144,-0.2478442341089248,-3.1112256050109863,0.4599609375,0.43377685546875,2.920245409011841,0.6596410870552063,5.256093502044678
4400,8.59,8.09,,18.0,False,6.0,2.5,4405.0,102.47999572753906,843.0599975585938,7.299999713897705,0.0,0.0,24.866186141967773,27.82619285583496,31.27399635314941,26.867334365844727,27.27663993835449,63.0,28.5,72.70000457763672,80.0999984741211,90.3000030517578,0.0110382512211799,0.0089443363249301,0.0123442457988858,0.0108811715617775,0.0122150396928191,23.005944824218773,32.75539550781252,22.479180908203148,18.826104736328148,18.804376220703148,100.0,17.600000381469727,100.0,94.3000030517578,5.0,0.0,0.0,0.0,0.0,0.0,-3.334135770797729,-2.91115951538086,-1.105686068534851,-1.80773675441742,-3.223945140838623,0.0735595673322677,0.1234912052750587,3.000961780548096,-0.1088452115654945,-0.1547802686691284
4401,3.45,8.14,0.05,24.0,True,6.0,2.5,4406.0,102.47999572753906,847.6199951171875,7.359999656677246,0.0,537.7000122070312,24.866186141967773,28.49087142944336,30.47823715209961,26.867334365844727,32.63615417480469,63.0,29.200000762939453,76.9000015258789,80.0999984741211,49.29999923706055,0.0110382512211799,0.0092086624354124,0.0125118708238005,0.0108811715617775,0.0112359495833516,23.005944824218773,32.84429321289065,21.765557861328148,18.826104736328148,27.321893310546898,100.0,35.60000228881836,15.5,94.3000030517578,81.5,0.0,0.0,0.0,0.0,0.0,-3.334135770797729,-2.779299259185791,-1.2994482517242432,-1.80773675441742,-2.1334569454193115,0.0735595673322677,-0.1385107338428497,2.7358152866363525,-0.1088452115654945,6.360622406005859
4402,8.29,8.36,,25.0,False,6.0,2.5,4407.0,182.259994506836,930.739990234375,6.559999942779541,0.0,79.1199951171875,40.7662239074707,43.20341873168945,42.656768798828125,40.25806427001953,33.88395690917969,60.5,33.5,69.70000457763672,80.70000457763672,74.5,0.0167563557624816,0.0138745596632361,0.0168905407190322,0.0176668744534254,0.0171657502651214,30.630670166015648,37.66787109375002,28.350000000000023,26.6428161621094,27.51046142578128,5.0,12.199999809265137,100.0,41.60000228881836,80.5999984741211,0.0,0.0,0.0625,0.0,0.0,-2.891818761825561,-3.0904173851013184,-1.4904223680496216,-2.2630298137664795,-1.8247545957565308,2.167128801345825,8.245078086853027,5.789714336395264,0.1605322211980819,1.812319278717041
4403,3.65,8.07,0.05,24.0,True,6.0,2.5,4408.0,182.259994506836,842.5799560546875,5.839999675750732,0.0,727.3920288085938,40.7662239074707,44.49711608886719,45.62019729614258,40.25806427001953,36.24444580078125,60.5,36.79999923706055,75.5999984741211,80.70000457763672,41.10000228881836,0.0167563557624816,0.0145707698538899,0.0176934003829956,0.0176668744534254,0.0126883247867226,30.630670166015648,36.80901489257815,27.7499938964844,26.6428161621094,32.45232543945315,5.0,10.800000190734863,100.0,41.60000228881836,0.0,0.0,0.0,0.6875,0.0,0.0,-2.891818761825561,-3.4808592796325684,-1.617407202720642,-2.2630298137664795,-2.4200780391693115,2.167128801345825,7.864858150482178,4.291623592376709,0.1605322211980819,7.033857345581055
4404,8.71,8.25,,26.0,False,6.0,2.5,4409.0,186.33999633789065,972.3399658203124,13.65999984741211,0.0,106.43999481201172,37.16117858886719,33.673545837402344,33.931480407714844,38.60185241699219,35.224853515625,57.900001525878906,20.0,64.5,72.9000015258789,75.4000015258789,0.015120331197977,0.0095116477459669,0.0152703374624252,0.0153668113052845,0.0170972738415002,29.813348388671898,40.21547851562502,27.984521484375023,26.107965087890648,27.350000000000023,95.0999984741211,51.400001525878906,99.0999984741211,100.0,4.0,0.0,0.0,0.0,0.0,0.0,-1.2310376167297363,-3.0640501976013184,-1.5303491353988647,-1.4687377214431765,-1.8397973775863647,2.331430673599243,3.673493623733521,4.674672603607178,1.3820898532867432,1.730871558189392
4405,4.51,7.94,0.02,18.0,True,6.0,2.5,4410.0,186.33999633789065,971.739990234375,14.639999389648438,0.0,813.8999633789062,37.16117858886719,36.09220504760742,38.71186065673828,38.60185241699219,36.41622924804688,57.900001525878906,21.600000381469727,61.900001525878906,72.9000015258789,30.89999961853028,0.015120331197977,0.0100969308987259,0.0154633074998855,0.0153668113052845,0.0112578636035323,29.813348388671898,39.9482360839844,28.917260742187523,26.107965087890648,35.4642272949219,95.0999984741211,5.0,41.900001525878906,100.0,100.0,0.0,0.0,0.0,0.0,0.0,-1.2310376167297363,-2.99401593208313,-1.1777245998382568,-1.4687377214431765,-2.458937883377075,2.331430673599243,3.074838876724243,5.555739402770996,1.3820898532867432,6.528586387634277
4406,9.72,8.48,,20.0,False,6.0,2.5,4411.0,237.6199951171875,968.9199829101562,16.139999389648438,0.0,125.81999969482422,37.85586929321289,41.15000915527344,40.929325103759766,34.6396484375,39.95213317871094,61.60000228881836,23.600000381469727,64.0,83.80000305175781,74.0,0.0170088615268468,0.0113843157887458,0.0165799539536237,0.0182163007557392,0.0184752568602561,30.570886230468773,40.5252624511719,29.5095153808594,26.53072509765628,28.925195312500023,0.5,5.0,5.0,8.800000190734863,100.0,0.0,0.0,0.0,0.0,0.0,-1.5615551471710205,-2.318942785263061,-0.8209765553474426,-0.2201904207468032,0.1104052737355232,3.38494873046875,3.72530746459961,5.603324890136719,3.243437528610229,3.3119382858276367
4407,4.03,7.89,0.02,18.0,True,6.0,2.5,4412.0,237.6199951171875,969.6199951171876,16.19999885559082,0.0,703.9840087890625,37.85586929321289,40.18010711669922,40.27030944824219,34.6396484375,39.92668151855469,61.60000228881836,25.600000381469727,67.30000305175781,83.80000305175781,38.0,0.0170088615268468,0.0116142351180315,0.0170265510678291,0.0182163007557392,0.014459965750575,30.570886230468773,39.35976562500002,29.1196228027344,26.53072509765628,36.2106872558594,0.5,5.0,5.0,8.800000190734863,99.5999984741211,0.0,0.0,0.0,0.0,0.0,-1.5615551471710205,-2.200251340866089,-0.84429931640625,-0.2201904207468032,-2.2030956745147705,3.38494873046875,1.961711406707764,5.342597484588623,3.243437528610229,6.503862380981445
4408,9.1,8.25,,18.0,False,6.0,2.5,4413.0,259.7599792480469,961.5999755859376,6.339999675750732,0.0,44.52000045776367,44.47578811645508,38.360801696777344,41.09449005126953,42.28050994873047,44.07368469238281,52.79999923706055,22.600000381469727,47.79999923706055,74.30000305175781,77.0,0.015926469117403,0.0113141145557165,0.014357310719788,0.0187789890915155,0.0189590640366077,32.06710205078127,41.16530761718752,31.895410156250023,28.969628906250023,28.6115661621094,5.0,5.0,76.70000457763672,84.30000305175781,15.40000057220459,0.0,0.0,0.0625,0.0,0.0,0.0582983382046222,-3.2608518600463867,-0.8507323861122131,-0.261523425579071,-1.5443090200424194,1.805117130279541,0.0216259770095348,2.766284227371216,3.431342601776123,1.1805737018585205
4409,3.09,7.86,0.05,15.0,True,6.0,2.5,4414.0,259.7599792480469,958.6599731445312,8.739999771118164,0.0,705.52001953125,44.47578811645508,41.77798080444336,49.72835540771485,42.28050994873047,38.56938934326172,52.79999923706055,27.80000114440918,71.0999984741211,74.30000305175781,32.0,0.015926469117403,0.0130457188934087,0.0181917659938335,0.0187789890915155,0.0129238590598106,32.06710205078127,39.87551269531252,29.2556091308594,28.969628906250023,37.7272888183594,5.0,3.0,85.4000015258789,84.30000305175781,100.0,0.0,0.0,1.5625,0.0,0.0,0.0582983382046222,0.3171313405036926,0.4255517423152923,-0.261523425579071,-4.012714862823486,1.805117130279541,-2.897876024246216,6.35783576965332,3.431342601776123,3.173125028610229
4410,10.43,8.21,,16.0,False,6.0,2.5,4415.0,229.9840087890625,933.5399780273438,23.479999542236328,0.0,54.57999801635742,47.15767288208008,37.924503326416016,23.99625968933105,52.29152297973633,37.65901184082031,40.0,18.600000381469727,19.80000114440918,50.70000076293945,48.400001525878906,0.0135647021234035,0.0100475987419486,0.0075700944289565,0.0142509201541543,0.0145930303260684,34.07088623046877,42.3499694824219,36.1611267089844,30.71358642578128,32.00795898437502,47.0,5.099999904632568,3.5,90.8000030517578,5.0,0.0,0.0,0.0,0.1875,0.0,7.265583515167236,6.6818528175354,4.128527641296387,6.15764856338501,7.066298484802246,-1.382912516593933,-2.1568431854248047,2.5143065452575684,0.0045166015625,-1.568952560424805
4411,3.31,7.89,0.05,16.0,True,6.0,2.5,4416.0,229.9840087890625,953.3800048828124,23.35999870300293,0.0,736.7680053710938,47.15767288208008,36.88247299194336,23.941102981567383,52.29152297973633,35.15003967285156,40.0,19.100000381469727,21.39999961853028,50.70000076293945,16.30000114440918,0.0135647021234035,0.0102039072662591,0.0082493750378489,0.0142509201541543,0.0085788462311029,34.07088623046877,42.28450927734377,36.1736999511719,30.71358642578128,41.8441101074219,47.0,4.5,5.0,90.8000030517578,52.70000076293945,0.0,0.0,0.0,0.1875,0.0,7.265583515167236,6.8890061378479,2.9787840843200684,6.15764856338501,5.761322975158691,-1.382912516593933,-3.324455499649048,0.9586840867996216,0.0045166015625,-0.6437792778015137
4412,8.75,8.31,,16.0,False,6.0,2.5,4417.0,147.39999389648438,940.4599609375,26.51999855041504,0.0,68.58000183105469,51.40421295166016,49.53100204467773,43.88966751098633,54.588016510009766,49.50357055664063,49.5,25.30000114440918,42.20000076293945,73.5,53.29999923706055,0.0149186635389924,0.0127180153504014,0.0144600020721554,0.0180355589836835,0.0161358639597892,32.08989868164065,41.0781188964844,34.16240844726565,28.4448181152344,32.08529052734377,99.3000030517578,14.40000057220459,5.599999904632568,100.0,55.60000228881836,0.0,0.0,0.0625,0.0,0.0,2.6327757835388184,3.8763914108276367,1.200563907623291,-3.417250871658325,3.9115843772888175,-0.1170556619763374,-0.2705761790275574,6.218127250671387,1.8631591796875,0.3755297660827636
4413,3.27,8.12,0.0,15.0,True,6.0,2.5,4418.0,147.39999389648438,933.8399658203124,17.53999900817871,0.0,634.2880249023438,51.40421295166016,52.879154205322266,48.42892837524414,54.588016510009766,48.134647369384766,49.5,27.700000762939453,42.10000228881836,73.5,23.80000114440918,0.0149186635389924,0.0131921740248799,0.0141049921512603,0.0180355589836835,0.0115580921992659,32.08989868164065,40.22564086914065,33.87676391601565,28.4448181152344,40.48110351562502,99.3000030517578,66.20000457763672,82.20000457763672,100.0,94.70000457763672,0.0,0.0,0.0,0.0,0.0,2.6327757835388184,5.465793132781982,2.16412353515625,-3.417250871658325,0.4417724609375,-0.1170556619763374,0.2998730540275574,4.275339126586914,1.8631591796875,6.143632888793945
4414,8.21,8.13,,16.0,False,6.0,2.5,4419.0,26.52800178527832,370.3599853515625,14.880000114440918,0.0,179.96800231933594,64.447509765625,63.33430480957031,64.39810943603516,63.02208709716797,62.05845642089844,85.80000305175781,71.5999984741211,78.5,82.30000305175781,70.20000457763672,0.0175712872296571,0.0173513442277908,0.0175713505595922,0.0174579005688428,0.0171679332852363,25.549981689453148,28.285333251953148,26.976861572265648,25.985223388671898,28.52095947265628,100.0,86.0999984741211,99.70000457763672,100.0,45.900001525878906,0.375,0.0,0.0,0.0,0.0,4.400463581085205,5.564567565917969,1.8933618068695068,1.3750487565994265,4.578061580657959,-0.1571679711341858,0.4073193371295929,-0.3330224454402923,0.9739623665809632,-2.700948476791382
4415,3.78,8.14,0.03,16.0,True,6.0,2.5,4420.0,26.52800178527832,829.6399536132812,29.059999465942383,0.0,568.7520141601562,64.447509765625,63.417030334472656,62.90097427368164,63.02208709716797,63.30927276611328,85.80000305175781,58.70000076293945,78.20000457763672,82.30000305175781,69.0999984741211,0.0175712872296571,0.0173463206738233,0.0178827326744794,0.0174579005688428,0.0181526970118284,25.549981689453148,31.6716247558594,27.2963806152344,25.985223388671898,29.719323730468773,100.0,80.9000015258789,100.0,100.0,100.0,0.375,0.375,0.0625,0.0,3.125,4.400463581085205,5.950964450836182,2.3287694454193115,1.3750487565994265,2.653781652450561,-0.1571679711341858,-1.4691039323806765,-0.1386840790510177,0.9739623665809632,-2.455512523651123
4416,10.88,8.34,0.03,17.0,False,6.0,2.5,4421.0,11.744000434875488,77.58000183105469,3.9599997997283936,0.0,54.18000030517578,65.51004791259766,66.96752166748047,66.16439819335938,70.30622863769531,60.77354049682617,92.20000457763672,88.0999984741211,87.70000457763672,94.4000015258789,83.5999984741211,0.0176082793623209,0.0177347362041473,0.0174486264586448,0.0182056166231632,0.0170223265886306,24.20650634765628,25.115991210937523,24.8708435058594,24.351220703125023,25.267388916015648,100.0,100.0,100.0,100.0,100.0,4.0,0.875,0.375,2.4375,0.0,7.353827953338623,6.065568923950195,6.336403846740723,7.130368709564209,3.886831045150757,2.164538621902466,1.323828101158142,1.2099169492721558,0.7531994581222534,2.759152889251709
4417,4.29,8.06,0.12,16.0,True,6.0,2.5,4422.0,11.744000434875488,77.23999786376953,1.7799999713897705,0.0,142.99200439453125,65.51004791259766,66.58404541015625,67.12455749511719,70.30622863769531,61.06542205810547,92.20000457763672,86.20000457763672,86.5,94.4000015258789,78.30000305175781,0.0176082793623209,0.017771502956748,0.0179610699415206,0.0182056166231632,0.0164496917277574,24.20650634765628,25.443719482421898,25.55001220703128,24.351220703125023,25.815454101562523,100.0,100.0,100.0,100.0,100.0,4.0,0.5625,2.0625,2.4375,0.0625,7.353827953338623,6.411848068237305,5.876608848571777,7.130368709564209,7.070226669311523,2.164538621902466,0.6495019197463989,1.6245532035827637,0.7531994581222534,0.8701464533805847
